id	type	timeindex	count	platformtype	needcount	reward	rank
5083	3	203	0	8	2000	30000_6004_10,30000_3001_6,30000_3501_1	3
5084	3	203	0	8	3000	30000_6004_12,30000_3001_8,30000_3501_3	4
5085	3	203	0	8	5000	30000_6004_15,30000_3001_12,30000_3501_5	5
5086	3	203	0	8	10000	30000_6004_20,30000_3001_14,30000_3501_7	6
5087	3	203	0	8	20000	30000_6004_25,30000_3001_18,30000_3501_9,30000_3801_5	7
5088	3	203	0	8	30000	30000_6004_30,30000_3001_24,30000_3501_11,30000_3801_7	8
5089	3	204	0	8	500	30000_3001_3	1
5090	3	204	0	8	1000	30000_3001_4	2
5091	3	204	0	8	2000	30000_6004_10,30000_3001_6,30000_3501_1	3
5092	3	204	0	8	3000	30000_6004_12,30000_3001_8,30000_3501_3	4
5093	3	204	0	8	5000	30000_6004_15,30000_3001_12,30000_3501_5	5
5094	3	204	0	8	10000	30000_6004_20,30000_3001_14,30000_3501_7	6
5095	3	204	0	8	20000	30000_6004_25,30000_3001_18,30000_3501_9,30000_3801_5	7
5096	3	204	0	8	30000	30000_6004_30,30000_3001_24,30000_3501_11,30000_3801_7	8
5097	3	205	0	8	500	30000_3001_3	1
5098	3	205	0	8	1000	30000_3001_4	2
5099	3	205	0	8	2000	30000_6004_10,30000_3001_6,30000_3501_1	3
5100	3	205	0	8	3000	30000_6004_12,30000_3001_8,30000_3501_3	4
5101	3	205	0	8	5000	30000_6004_15,30000_3001_12,30000_3501_5	5
5102	3	205	0	8	10000	30000_6004_20,30000_3001_14,30000_3501_7	6
5103	3	205	0	8	20000	30000_6004_25,30000_3001_18,30000_3501_9,30000_3801_5	7
5104	3	205	0	8	30000	30000_6004_30,30000_3001_24,30000_3501_11,30000_3801_7	8
5105	3	206	0	8	500	30000_3001_3	1
5106	3	206	0	8	1000	30000_3001_4	2
5107	3	206	0	8	2000	30000_6004_10,30000_3001_6,30000_3501_1	3
5108	3	206	0	8	3000	30000_6004_12,30000_3001_8,30000_3501_3	4
5109	3	206	0	8	5000	30000_6004_15,30000_3001_12,30000_3501_5	5
5110	3	206	0	8	10000	30000_6004_20,30000_3001_14,30000_3501_7	6
5111	3	206	0	8	20000	30000_6004_25,30000_3001_18,30000_3501_9,30000_3801_5	7
5112	3	206	0	8	30000	30000_6004_30,30000_3001_24,30000_3501_11,30000_3801_7	8
5113	3	207	0	8	500	30000_3001_3	1
5114	3	207	0	8	1000	30000_3001_4	2
5115	3	207	0	8	2000	30000_6004_10,30000_3001_6,30000_3501_1	3
5116	3	207	0	8	3000	30000_6004_12,30000_3001_8,30000_3501_3	4
5117	3	207	0	8	5000	30000_6004_15,30000_3001_12,30000_3501_5	5
5118	3	207	0	8	10000	30000_6004_20,30000_3001_14,30000_3501_7	6
5119	3	207	0	8	20000	30000_6004_25,30000_3001_18,30000_3501_9,30000_3801_5	7
5120	3	207	0	8	30000	30000_6004_30,30000_3001_24,30000_3501_11,30000_3801_7	8
5121	3	208	0	8	500	30000_3001_3	1
5122	3	208	0	8	1000	30000_3001_4	2
5123	3	208	0	8	2000	30000_6004_10,30000_3001_6,30000_3501_1	3
5124	3	208	0	8	3000	30000_6004_12,30000_3001_8,30000_3501_3	4
5125	3	208	0	8	5000	30000_6004_15,30000_3001_12,30000_3501_5	5
5126	3	208	0	8	10000	30000_6004_20,30000_3001_14,30000_3501_7	6
5127	3	208	0	8	20000	30000_6004_25,30000_3001_18,30000_3501_9,30000_3801_5	7
5128	3	208	0	8	30000	30000_6004_30,30000_3001_24,30000_3501_11,30000_3801_7	8
5129	1	101	0	8	400	10000_1001_480,30000_7224_1,30000_6004_5,30000_7181_500	1
5130	1	101	0	8	800	10000_1001_480,30000_7224_1,30000_6004_5,30000_7181_1200	2
5131	1	101	0	8	2500	10000_1001_960,30000_7224_2,30000_6004_10,30000_7603_8	3
5132	1	101	0	8	5000	10000_1001_960,30000_7224_2,30000_6004_20,30000_7603_14	4
5133	1	101	0	8	6500	10000_1001_960,30000_7224_3,30000_6004_20,30000_7209_40	5
5134	1	101	0	8	12500	10000_1001_1500,30000_7224_4,30000_6004_30,30000_7209_50	6
5135	1	101	0	8	20000	10000_1001_2800,30000_7224_5,30000_6004_30,30000_7209_60	7
5136	1	101	0	8	33000	10000_1001_4000,30000_7224_5,30000_6004_40,30000_7209_80	8
5137	1	101	0	8	49950	10000_1001_6500,30000_7224_5,30000_6004_50,30000_7209_120	9
5138	1	102	0	8	400	10000_1001_480,30000_3001_12,30000_3501_12,30000_3801_12	1
5139	1	102	0	8	800	10000_1001_480,30000_7006_2,30000_3001_26,30000_3501_26	2
5140	1	102	0	8	2500	10000_1001_960,30000_7006_3,30000_3001_40,30000_3501_40	3
5141	1	102	0	8	5000	10000_1001_960,30000_7006_5,30000_3001_60,30000_3501_60	4
5142	1	102	0	8	6500	10000_1001_960,30000_7006_8,30000_6004_20,30000_7209_40	5
5143	1	102	0	8	12500	10000_1001_1500,40000_1013_1,30000_6004_30,30000_7209_50	6
5144	1	102	0	8	20000	10000_1001_2800,40000_2013_1,30000_6004_30,30000_7209_60	7
5145	1	102	0	8	33000	10000_1001_4000,40000_4013_1,30000_6004_40,30000_7209_80	8
5146	1	102	0	8	49950	10000_1001_6500,40000_3013_1,30000_6004_50,30000_7209_120	9
5147	1	103	0	8	400	10000_1001_480,30000_6004_5,30000_7197_10,30000_7501_50	1
5148	1	103	0	8	800	10000_1001_480,30000_6004_5,30000_7197_20,30000_7501_50	2
5149	1	103	0	8	2500	10000_1001_960,30000_6004_10,30000_7198_20,30000_7501_100	3
5150	1	103	0	8	5000	10000_1001_960,30000_6004_20,30000_7198_20,30000_7501_200	4
5151	1	103	0	8	6500	10000_1001_960,30000_6004_20,30000_7199_30,30000_7501_300	5
5152	1	103	0	8	12500	10000_1001_1500,30000_6004_30,30000_7199_30,30000_7501_500	6
5153	1	103	0	8	20000	10000_1001_2800,30000_6004_30,30000_7220_4,30000_7501_1000	7
5156	1	104	0	8	400	10000_1001_480,70000_1_100,30000_3501_12,30000_3801_12	1
5157	1	104	0	8	800	10000_1001_480,70000_1_100,30000_3001_26,30000_3501_26	2
5158	1	104	0	8	2500	10000_1001_960,70000_1_200,30000_3001_40,30000_3501_40	3
5159	1	104	0	8	5000	10000_1001_960,70000_1_300,30000_3001_60,30000_3501_60	4
5160	1	104	0	8	6500	10000_1001_960,30000_20101_100,30000_7182_500,30000_7209_40	5
5161	1	104	0	8	12500	10000_1001_1500,30000_20101_300,30000_7182_800,30000_7209_50	6
5162	1	104	0	8	20000	10000_1001_2800,30000_20101_700,30000_7182_1200,30000_7209_60	7
5163	1	104	0	8	33000	10000_1001_4000,30000_7013_1,30000_6004_40,30000_7209_80	8
6001	2	10	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6002	2	10	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6003	2	11	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6004	2	11	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6005	2	12	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6006	2	12	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6007	2	13	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6008	2	13	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6009	2	14	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6010	2	14	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6011	2	15	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6012	2	15	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6013	2	16	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6014	2	16	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6015	2	17	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6016	2	17	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6017	2	18	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6018	2	18	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6019	2	19	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6020	2	19	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6021	2	20	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6022	2	20	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6023	2	21	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6024	2	21	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6025	2	22	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6026	2	22	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6027	2	23	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6028	2	23	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6029	2	24	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6030	2	24	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6031	2	25	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6032	2	25	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6033	2	26	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6034	2	26	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6035	2	27	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6036	2	27	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6037	2	28	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6038	2	28	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6039	2	29	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6040	2	29	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6041	2	30	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6042	2	30	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6043	2	31	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6044	2	31	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6045	2	32	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6046	2	32	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6047	2	33	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6048	2	33	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6049	2	34	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6050	2	34	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6051	2	35	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6052	2	35	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6053	2	36	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6054	2	36	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6055	2	37	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6056	2	37	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6057	2	38	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6058	2	38	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6059	2	39	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6060	2	39	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6061	2	40	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6062	2	40	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6063	2	41	1	10	80	10000_1001_300,30000_7209_4,30000_6004_2	1
6064	2	41	1	10	208	10000_1001_980,30000_7226_2,30000_6004_8,30000_3001_16	2
6065	3	201	0	10	500	30000_3001_3	1
6066	3	201	0	10	1000	30000_3001_4	2
6067	3	201	0	10	2000	30000_6004_10,30000_3001_6,30000_3501_1	3
6068	3	201	0	10	3000	30000_6004_12,30000_3001_8,30000_3501_3	4
6069	3	201	0	10	5000	30000_6004_15,30000_3001_12,30000_3501_5	5
6070	3	201	0	10	10000	30000_6004_20,30000_3001_14,30000_3501_7	6
6071	3	201	0	10	20000	30000_6004_25,30000_3001_18,30000_3501_9,30000_3801_5	7
6072	3	201	0	10	30000	30000_6004_30,30000_3001_24,30000_3501_11,30000_3801_7	8
6073	3	202	0	10	500	30000_3001_3	1
6074	3	202	0	10	1000	30000_3001_4	2
6075	3	202	0	10	2000	30000_6004_10,30000_3001_6,30000_3501_1	3
6076	3	202	0	10	3000	30000_6004_12,30000_3001_8,30000_3501_3	4
6077	3	202	0	10	5000	30000_6004_15,30000_3001_12,30000_3501_5	5
6078	3	202	0	10	10000	30000_6004_20,30000_3001_14,30000_3501_7	6
6079	3	202	0	10	20000	30000_6004_25,30000_3001_18,30000_3501_9,30000_3801_5	7
6080	3	202	0	10	30000	30000_6004_30,30000_3001_24,30000_3501_11,30000_3801_7	8
6081	3	203	0	10	500	30000_6004_2	1
6082	3	203	0	10	1000	30000_6004_5,30000_3001_4	2
6083	3	203	0	10	2000	30000_6004_10,30000_3001_6,30000_3501_1	3
6084	3	203	0	10	3000	30000_6004_12,30000_3001_8,30000_3501_3	4
6085	3	203	0	10	5000	30000_6004_15,30000_3001_12,30000_3501_5	5
6086	3	203	0	10	10000	30000_6004_20,30000_3001_14,30000_3501_7	6
6087	3	203	0	10	20000	30000_6004_25,30000_3001_18,30000_3501_9,30000_3801_5	7
6088	3	203	0	10	30000	30000_6004_30,30000_3001_24,30000_3501_11,30000_3801_7	8
6089	3	204	0	10	500	30000_3001_3	1
6090	3	204	0	10	1000	30000_3001_4	2
6091	3	204	0	10	2000	30000_6004_10,30000_3001_6,30000_3501_1	3
6092	3	204	0	10	3000	30000_6004_12,30000_3001_8,30000_3501_3	4
6093	3	204	0	10	5000	30000_6004_15,30000_3001_12,30000_3501_5	5
6094	3	204	0	10	10000	30000_6004_20,30000_3001_14,30000_3501_7	6
6095	3	204	0	10	20000	30000_6004_25,30000_3001_18,30000_3501_9,30000_3801_5	7
6096	3	204	0	10	30000	30000_6004_30,30000_3001_24,30000_3501_11,30000_3801_7	8
6097	3	205	0	10	500	30000_3001_3	1
6098	3	205	0	10	1000	30000_3001_4	2
6099	3	205	0	10	2000	30000_6004_10,30000_3001_6,30000_3501_1	3
6100	3	205	0	10	3000	30000_6004_12,30000_3001_8,30000_3501_3	4
6101	3	205	0	10	5000	30000_6004_15,30000_3001_12,30000_3501_5	5
6102	3	205	0	10	10000	30000_6004_20,30000_3001_14,30000_3501_7	6
6103	3	205	0	10	20000	30000_6004_25,30000_3001_18,30000_3501_9,30000_3801_5	7
6104	3	205	0	10	30000	30000_6004_30,30000_3001_24,30000_3501_11,30000_3801_7	8
6105	3	206	0	10	500	30000_3001_3	1
6106	3	206	0	10	1000	30000_3001_4	2
6107	3	206	0	10	2000	30000_6004_10,30000_3001_6,30000_3501_1	3
6108	3	206	0	10	3000	30000_6004_12,30000_3001_8,30000_3501_3	4
6109	3	206	0	10	5000	30000_6004_15,30000_3001_12,30000_3501_5	5
6110	3	206	0	10	10000	30000_6004_20,30000_3001_14,30000_3501_7	6
6111	3	206	0	10	20000	30000_6004_25,30000_3001_18,30000_3501_9,30000_3801_5	7
6112	3	206	0	10	30000	30000_6004_30,30000_3001_24,30000_3501_11,30000_3801_7	8
6113	3	207	0	10	500	30000_3001_3	1
6114	3	207	0	10	1000	30000_3001_4	2
6115	3	207	0	10	2000	30000_6004_10,30000_3001_6,30000_3501_1	3
6116	3	207	0	10	3000	30000_6004_12,30000_3001_8,30000_3501_3	4
6117	3	207	0	10	5000	30000_6004_15,30000_3001_12,30000_3501_5	5
6118	3	207	0	10	10000	30000_6004_20,30000_3001_14,30000_3501_7	6
6119	3	207	0	10	20000	30000_6004_25,30000_3001_18,30000_3501_9,30000_3801_5	7
6120	3	207	0	10	30000	30000_6004_30,30000_3001_24,30000_3501_11,30000_3801_7	8
6121	3	208	0	10	500	30000_3001_3	1
6122	3	208	0	10	1000	30000_3001_4	2
6123	3	208	0	10	2000	30000_6004_10,30000_3001_6,30000_3501_1	3
6124	3	208	0	10	3000	30000_6004_12,30000_3001_8,30000_3501_3	4
6125	3	208	0	10	5000	30000_6004_15,30000_3001_12,30000_3501_5	5
6126	3	208	0	10	10000	30000_6004_20,30000_3001_14,30000_3501_7	6
6127	3	208	0	10	20000	30000_6004_25,30000_3001_18,30000_3501_9,30000_3801_5	7
6128	3	208	0	10	30000	30000_6004_30,30000_3001_24,30000_3501_11,30000_3801_7	8
6129	1	101	0	10	64	10000_1001_480,30000_7224_1,30000_6004_5,30000_7181_500	1
6130	1	101	0	10	128	10000_1001_480,30000_7224_1,30000_6004_5,30000_7181_1200	2
6131	1	101	0	10	400	10000_1001_960,30000_7224_2,30000_6004_10,30000_7603_8	3
6132	1	101	0	10	800	10000_1001_960,30000_7224_2,30000_6004_20,30000_7603_14	4
6133	1	101	0	10	1040	10000_1001_960,30000_7224_3,30000_6004_20,30000_7209_40	5
6134	1	101	0	10	2000	10000_1001_1500,30000_7224_4,30000_6004_30,30000_7209_50	6
6135	1	101	0	10	3200	10000_1001_2800,30000_7224_5,30000_6004_30,30000_7209_60	7
6136	1	101	0	10	5280	10000_1001_4000,30000_7224_5,30000_6004_40,30000_7209_80	8
6137	1	101	0	10	7992	10000_1001_6500,30000_7224_5,30000_6004_50,30000_7209_120	9
6138	1	102	0	10	64	10000_1001_480,30000_3001_12,30000_3501_12,30000_3801_12	1
6139	1	102	0	10	128	10000_1001_480,30000_7006_2,30000_3001_26,30000_3501_26	2
6140	1	102	0	10	400	10000_1001_960,30000_7006_3,30000_3001_40,30000_3501_40	3
6141	1	102	0	10	800	10000_1001_960,30000_7006_5,30000_3001_60,30000_3501_60	4
6142	1	102	0	10	1040	10000_1001_960,30000_7006_8,30000_6004_20,30000_7209_40	5
6143	1	102	0	10	2000	10000_1001_1500,40000_1013_1,30000_6004_30,30000_7209_50	6
6144	1	102	0	10	3200	10000_1001_2800,40000_2013_1,30000_6004_30,30000_7209_60	7
6145	1	102	0	10	5280	10000_1001_4000,40000_4013_1,30000_6004_40,30000_7209_80	8
6146	1	102	0	10	7992	10000_1001_6500,40000_3013_1,30000_6004_50,30000_7209_120	9
6147	1	103	0	10	64	10000_1001_480,30000_6004_5,30000_7197_10,30000_7501_50	1
6148	1	103	0	10	128	10000_1001_480,30000_6004_5,30000_7197_20,30000_7501_50	2
6149	1	103	0	10	400	10000_1001_960,30000_6004_10,30000_7198_20,30000_7501_100	3
6150	1	103	0	10	800	10000_1001_960,30000_6004_20,30000_7198_20,30000_7501_200	4
6151	1	103	0	10	1040	10000_1001_960,30000_6004_20,30000_7199_30,30000_7501_300	5
6152	1	103	0	10	2000	10000_1001_1500,30000_6004_30,30000_7199_30,30000_7501_500	6
6153	1	103	0	10	3200	10000_1001_2800,30000_6004_30,30000_7220_4,30000_7501_1000	7
6156	1	104	0	10	64	10000_1001_480,70000_1_100,30000_3501_12,30000_3801_12	1
6157	1	104	0	10	128	10000_1001_480,70000_1_100,30000_3001_26,30000_3501_26	2
6158	1	104	0	10	400	10000_1001_960,70000_1_200,30000_3001_40,30000_3501_40	3
6159	1	104	0	10	800	10000_1001_960,70000_1_300,30000_3001_60,30000_3501_60	4
6160	1	104	0	10	1040	10000_1001_960,30000_20101_100,30000_7182_500,30000_7209_40	5
6161	1	104	0	10	2000	10000_1001_1500,30000_20101_300,30000_7182_800,30000_7209_50	6
6162	1	104	0	10	3200	10000_1001_2800,30000_20101_700,30000_7182_1200,30000_7209_60	7
6163	1	104	0	10	5280	10000_1001_4000,30000_7013_1,30000_6004_40,30000_7209_80	8
9000	1	9999	0	7	528	10000_1001_480,30000_7224_1,30000_6004_5,30000_7181_500	1
9001	1	9999	0	7	990	10000_1001_480,30000_7224_1,30000_6004_5,30000_7181_1200	2
9002	1	9999	0	7	2970	10000_1001_960,30000_7224_2,30000_6004_10,30000_7212_5	3
9003	1	9999	0	7	6600	10000_1001_960,30000_7224_2,30000_6004_20,30000_7213_10	4
9004	1	9999	0	7	8580	10000_1001_960,30000_7224_3,30000_6004_20,30000_7209_40	5
9005	1	9999	0	7	16500	10000_1001_1500,30000_7224_4,30000_6004_30,30000_7209_50	6
9006	1	9999	0	7	26400	10000_1001_2800,30000_7224_5,30000_6004_30,30000_7209_60	7
9007	1	9999	0	7	43560	10000_1001_4000,30000_7224_5,30000_6004_40,30000_7209_80	8
9008	1	9999	0	7	66000	10000_1001_6500,30000_7224_5,30000_6004_50,30000_7209_120	9
9009	1	9999	0	1	800	10000_1001_480,30000_7224_1,30000_6004_5,30000_7181_500	1
9010	1	9999	0	1	1500	10000_1001_480,30000_7224_1,30000_6004_5,30000_7181_1200	2
9011	1	9999	0	1	4500	10000_1001_960,30000_7224_2,30000_6004_10,30000_7212_5	3
9012	1	9999	0	1	10000	10000_1001_960,30000_7224_2,30000_6004_20,30000_7213_10	4
9013	1	9999	0	1	13000	10000_1001_960,30000_7224_3,30000_6004_20,30000_7209_40	5
9014	1	9999	0	1	25000	10000_1001_1500,30000_7224_4,30000_6004_30,30000_7209_50	6
9015	1	9999	0	1	40000	10000_1001_2800,30000_7224_5,30000_6004_30,30000_7209_60	7
9016	1	9999	0	1	66000	10000_1001_4000,30000_7224_5,30000_6004_40,30000_7209_80	8
9017	1	9999	0	1	100000	10000_1001_6500,30000_7224_5,30000_6004_50,30000_7209_120	9
9018	1	9999	0	6	640	10000_1001_480,30000_7224_1,30000_6004_5,30000_7181_500	1
9019	1	9999	0	6	1200	10000_1001_480,30000_7224_1,30000_6004_5,30000_7181_1200	2
9020	1	9999	0	6	3600	10000_1001_960,30000_7224_2,30000_6004_10,30000_7212_5	3
9021	1	9999	0	6	8000	10000_1001_960,30000_7224_2,30000_6004_20,30000_7213_10	4
9022	1	9999	0	6	10400	10000_1001_960,30000_7224_3,30000_6004_20,30000_7209_40	5
9023	1	9999	0	6	20000	10000_1001_1500,30000_7224_4,30000_6004_30,30000_7209_50	6
9024	1	9999	0	6	32000	10000_1001_2800,30000_7224_5,30000_6004_30,30000_7209_60	7
9025	1	9999	0	6	52800	10000_1001_4000,30000_7224_5,30000_6004_40,30000_7209_80	8
9026	1	9999	0	6	80000	10000_1001_6500,30000_7224_5,30000_6004_50,30000_7209_120	9
9027	1	9999	0	9	8	10000_1001_480,30000_7224_1,30000_6004_5,30000_7181_500	1
9028	1	9999	0	9	15	10000_1001_480,30000_7224_1,30000_6004_5,30000_7181_1200	2
9029	1	9999	0	9	45	10000_1001_960,30000_7224_2,30000_6004_10,30000_7212_5	3
9030	1	9999	0	9	100	10000_1001_960,30000_7224_2,30000_6004_20,30000_7213_10	4
9031	1	9999	0	9	130	10000_1001_960,30000_7224_3,30000_6004_20,30000_7209_40	5
9032	1	9999	0	9	250	10000_1001_1500,30000_7224_4,30000_6004_30,30000_7209_50	6
9033	1	9999	0	9	400	10000_1001_2800,30000_7224_5,30000_6004_30,30000_7209_60	7
9034	1	9999	0	9	660	10000_1001_4000,30000_7224_5,30000_6004_40,30000_7209_80	8
9035	1	9999	0	9	1000	10000_1001_6500,30000_7224_5,30000_6004_50,30000_7209_120	9
9036	2	9999	1	7	660	10000_1001_1080,30000_3501_6,30000_7181_300	1
9037	2	9999	1	7	1320	10000_1001_2170,30000_6004_20,30000_7212_5	2
9038	2	9999	1	7	1720	10000_1001_2840,30000_7209_1,30000_7212_15	3
9039	2	9999	1	7	2840	10000_1001_4700,30000_7209_3,30000_7203_25,30000_7204_25	4
9040	2	9999	1	7	5550	10000_1001_9200,30000_7209_5,30000_7203_35,30000_7204_35	5
9041	2	9999	1	7	12540	10000_1001_17370,30000_7209_10,30000_7205_20,30000_7206_20	6
9042	2	9999	1	7	20460	10000_1001_32660,30000_6004_250,30000_7199_10,30000_7209_40	7
9043	2	9999	1	1	1000	10000_1001_1080,30000_3501_6,30000_7181_300	1
9044	2	9999	1	1	2000	10000_1001_2170,30000_6004_20,30000_7212_5	2
9045	2	9999	1	1	2600	10000_1001_2840,30000_7209_1,30000_7212_15	3
9046	2	9999	1	1	4300	10000_1001_4700,30000_7209_3,30000_7203_25,30000_7204_25	4
9047	2	9999	1	1	8400	10000_1001_9200,30000_7209_5,30000_7203_35,30000_7204_35	5
9048	2	9999	1	1	19000	10000_1001_17370,30000_7209_10,30000_7205_20,30000_7206_20	6
9049	2	9999	1	1	31000	10000_1001_32660,30000_6004_250,30000_7199_10,30000_7209_40	7
9050	2	9999	1	6	800	10000_1001_1080,30000_3501_6,30000_7181_300	1
9051	2	9999	1	6	1600	10000_1001_2170,30000_6004_20,30000_7212_5	2
9052	2	9999	1	6	2080	10000_1001_2840,30000_7209_1,30000_7212_15	3
9053	2	9999	1	6	3440	10000_1001_4700,30000_7209_3,30000_7203_25,30000_7204_25	4
9054	2	9999	1	6	6720	10000_1001_9200,30000_7209_5,30000_7203_35,30000_7204_35	5
9055	2	9999	1	6	15200	10000_1001_17370,30000_7209_10,30000_7205_20,30000_7206_20	6
9056	2	9999	1	6	24800	10000_1001_32660,30000_6004_250,30000_7199_10,30000_7209_40	7
9057	2	9999	1	9	10	10000_1001_1080,30000_3501_6,30000_7181_300	1
9058	2	9999	1	9	20	10000_1001_2170,30000_6004_20,30000_7212_5	2
9059	2	9999	1	9	26	10000_1001_2840,30000_7209_1,30000_7212_15	3
9060	2	9999	1	9	43	10000_1001_4700,30000_7209_3,30000_7203_25,30000_7204_25	4
9061	2	9999	1	9	84	10000_1001_9200,30000_7209_5,30000_7203_35,30000_7204_35	5
9062	2	9999	1	9	190	10000_1001_17370,30000_7209_10,30000_7205_20,30000_7206_20	6
9063	2	9999	1	9	310	10000_1001_32660,30000_6004_250,30000_7199_10,30000_7209_40	7
9064	3	9999	0	7	500	30000_3001_1	1
9065	3	9999	0	7	1000	30000_3001_2	2
9066	3	9999	0	7	2000	30000_6004_3,30000_3001_4,30000_3501_1	3
9067	3	9999	0	7	3000	30000_6004_3,30000_3001_6,30000_3501_3	4
9068	3	9999	0	7	5000	30000_6004_5,30000_3001_8,30000_3501_5	5
9069	3	9999	0	7	10000	30000_6004_10,30000_3001_10,30000_3501_7	6
9070	3	9999	0	7	20000	30000_6004_15,30000_3001_12,30000_3501_9,30000_3801_5	7
9071	3	9999	0	7	30000	30000_6004_20,30000_3001_14,30000_3501_11,30000_3801_7	8
9072	3	9999	0	1	500	30000_3001_1	1
9073	3	9999	0	1	1000	30000_3001_2	2
9074	3	9999	0	1	2000	30000_6004_3,30000_3001_4,30000_3501_1	3
9075	3	9999	0	1	3000	30000_6004_3,30000_3001_6,30000_3501_3	4
9076	3	9999	0	1	5000	30000_6004_5,30000_3001_8,30000_3501_5	5
9077	3	9999	0	1	10000	30000_6004_10,30000_3001_10,30000_3501_7	6
9078	3	9999	0	1	20000	30000_6004_15,30000_3001_12,30000_3501_9,30000_3801_5	7
9079	3	9999	0	1	30000	30000_6004_20,30000_3001_14,30000_3501_11,30000_3801_7	8
9080	3	9999	0	6	500	30000_3001_1	1
9081	3	9999	0	6	1000	30000_3001_2	2
9082	3	9999	0	6	2000	30000_6004_3,30000_3001_4,30000_3501_1	3
9083	3	9999	0	6	3000	30000_6004_3,30000_3001_6,30000_3501_3	4
