id	isOpen	name	part	部位	quality	level	profession	smeltGain	costItem1	costItem2	costCoin	costReo	washCoinCost	equipAttr	装备图标	打孔消耗	星级	套装	套装品阶	进化材料	进化ID	套装副属性	升级装备ID	升级固定材料	升级优先材料	升级混合材料	升级可变材料总数	套装分解	装备评分	专属id
12409	1	@Equip_Name_12401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1076_1076,107_536_536	equipment/NG_E_12401.png	0	9	0	0	0	0	0	12410	30000_12401_270	0	0	0	0	3436	124
12410	1	@Equip_Name_12401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1291_1291,107_643_643	equipment/NG_E_12401.png	0	10	0	0	0	0	0	12411	30000_12401_300	0	0	0	0	3517	124
12411	1	@Equip_Name_12401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1549_1549,107_772_772	equipment/NG_E_12401.png	0	11	0	0	0	0	0	12412	30000_12401_330	0	0	0	0	3596	124
12412	1	@Equip_Name_12401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1859_1859,107_926_926	equipment/NG_E_12401.png	0	12	0	0	0	0	0	12413	30000_12401_360	0	0	0	0	3677	124
12413	1	@Equip_Name_12401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_2231_2231,107_1111_1111	equipment/NG_E_12401.png	0	13	0	0	0	0	0	0	30000_12401_390	0	0	0	0	3758	124
20101	1	@Equip_Name_20101	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_189_189,108_28_28	equipment/NG_E_20101.png	0	1	0	0	0	0	0	20102		0	0	0	0	2117	201
20102	1	@Equip_Name_20101	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_227_227,108_33_33	equipment/NG_E_20101.png	0	2	0	0	0	0	0	20103	30000_20101_60	0	0	0	0	2432	201
20103	1	@Equip_Name_20101	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_272_272,108_40_40	equipment/NG_E_20101.png	0	3	0	0	0	0	0	20104	30000_20101_90	0	0	0	0	2504	201
20104	1	@Equip_Name_20101	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_326_326,108_48_48	equipment/NG_E_20101.png	0	4	0	0	0	0	0	20105	30000_20101_120	0	0	0	0	2577	201
20105	1	@Equip_Name_20101	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_391_391,108_57_57	equipment/NG_E_20101.png	0	5	0	0	0	0	0	20106	30000_20101_150	0	0	0	0	2638	201
20106	1	@Equip_Name_20101	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_469_469,108_68_68	equipment/NG_E_20101.png	0	6	0	0	0	0	0	20107	30000_20101_180	0	0	0	0	2117	201
20107	1	@Equip_Name_20101	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_563_563,108_82_82	equipment/NG_E_20101.png	0	7	0	0	0	0	0	20108	30000_20101_210	0	0	0	0	2432	201
20108	1	@Equip_Name_20101	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_676_676,108_98_98	equipment/NG_E_20101.png	0	8	0	0	0	0	0	20109	30000_20101_240	0	0	0	0	2504	201
20109	1	@Equip_Name_20101	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_811_811,108_117_117	equipment/NG_E_20101.png	0	9	0	0	0	0	0	20110	30000_20101_270	0	0	0	0	2577	201
20110	1	@Equip_Name_20101	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_973_973,108_140_140	equipment/NG_E_20101.png	0	10	0	0	0	0	0	20111	30000_20101_300	0	0	0	0	2638	201
20111	1	@Equip_Name_20101	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_1168_1168,108_168_168	equipment/NG_E_20101.png	0	11	0	0	0	0	0	20112	30000_20101_330	0	0	0	0	2697	201
20112	1	@Equip_Name_20101	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_1402_1402,108_202_202	equipment/NG_E_20101.png	0	12	0	0	0	0	0	20113	30000_20101_360	0	0	0	0	2758	201
20113	1	@Equip_Name_20101	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_1682_1682,108_242_242	equipment/NG_E_20101.png	0	13	0	0	0	0	0	0	30000_20101_390	0	0	0	0	2819	201
20201	1	@Equip_Name_20201	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_173_173,106_69_69	equipment/NG_E_20201.png	0	1	0	0	0	0	0	20202		0	0	0	0	2117	202
20202	1	@Equip_Name_20201	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_207_207,106_83_83	equipment/NG_E_20201.png	0	2	0	0	0	0	0	20203	30000_20201_60	0	0	0	0	2432	202
20203	1	@Equip_Name_20201	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_248_248,106_100_100	equipment/NG_E_20201.png	0	3	0	0	0	0	0	20204	30000_20201_90	0	0	0	0	2504	202
20204	1	@Equip_Name_20201	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_298_298,106_120_120	equipment/NG_E_20201.png	0	4	0	0	0	0	0	20205	30000_20201_120	0	0	0	0	2577	202
20205	1	@Equip_Name_20201	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_358_358,106_144_144	equipment/NG_E_20201.png	0	5	0	0	0	0	0	20206	30000_20201_150	0	0	0	0	2638	202
20206	1	@Equip_Name_20201	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_429_429,106_173_173	equipment/NG_E_20201.png	0	6	0	0	0	0	0	20207	30000_20201_180	0	0	0	0	2117	202
20207	1	@Equip_Name_20201	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_515_515,106_208_208	equipment/NG_E_20201.png	0	7	0	0	0	0	0	20208	30000_20201_210	0	0	0	0	2432	202
20208	1	@Equip_Name_20201	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_618_618,106_250_250	equipment/NG_E_20201.png	0	8	0	0	0	0	0	20209	30000_20201_240	0	0	0	0	2504	202
20209	1	@Equip_Name_20201	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_742_742,106_300_300	equipment/NG_E_20201.png	0	9	0	0	0	0	0	20210	30000_20201_270	0	0	0	0	2577	202
20210	1	@Equip_Name_20201	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_890_890,106_360_360	equipment/NG_E_20201.png	0	10	0	0	0	0	0	20211	30000_20201_300	0	0	0	0	2638	202
20211	1	@Equip_Name_20201	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_1068_1068,106_432_432	equipment/NG_E_20201.png	0	11	0	0	0	0	0	20212	30000_20201_330	0	0	0	0	2697	202
20212	1	@Equip_Name_20201	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_1282_1282,106_518_518	equipment/NG_E_20201.png	0	12	0	0	0	0	0	20213	30000_20201_360	0	0	0	0	2758	202
20213	1	@Equip_Name_20201	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_1538_1538,106_621_621	equipment/NG_E_20201.png	0	13	0	0	0	0	0	0	30000_20201_390	0	0	0	0	2819	202
20301	1	@Equip_Name_20301	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_148_148,111_23_23	equipment/NG_E_20301.png	0	1	0	0	0	0	0	20302		0	0	0	0	2117	203
20302	1	@Equip_Name_20301	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_178_178,111_27_27	equipment/NG_E_20301.png	0	2	0	0	0	0	0	20303	30000_20301_60	0	0	0	0	2432	203
20303	1	@Equip_Name_20301	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_214_214,111_32_32	equipment/NG_E_20301.png	0	3	0	0	0	0	0	20304	30000_20301_90	0	0	0	0	2504	203
20304	1	@Equip_Name_20301	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_257_257,111_38_38	equipment/NG_E_20301.png	0	4	0	0	0	0	0	20305	30000_20301_120	0	0	0	0	2577	203
20305	1	@Equip_Name_20301	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_308_308,111_45_45	equipment/NG_E_20301.png	0	5	0	0	0	0	0	20306	30000_20301_150	0	0	0	0	2638	203
20306	1	@Equip_Name_20301	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_369_369,111_54_54	equipment/NG_E_20301.png	0	6	0	0	0	0	0	20307	30000_20301_180	0	0	0	0	2117	203
20307	1	@Equip_Name_20301	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_443_443,111_65_65	equipment/NG_E_20301.png	0	7	0	0	0	0	0	20308	30000_20301_210	0	0	0	0	2432	203
20308	1	@Equip_Name_20301	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_531_531,111_78_78	equipment/NG_E_20301.png	0	8	0	0	0	0	0	20309	30000_20301_240	0	0	0	0	2504	203
20309	1	@Equip_Name_20301	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_637_637,111_94_94	equipment/NG_E_20301.png	0	9	0	0	0	0	0	20310	30000_20301_270	0	0	0	0	2577	203
20310	1	@Equip_Name_20301	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_764_764,111_113_113	equipment/NG_E_20301.png	0	10	0	0	0	0	0	20311	30000_20301_300	0	0	0	0	2638	203
20311	1	@Equip_Name_20301	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_917_917,111_135_135	equipment/NG_E_20301.png	0	11	0	0	0	0	0	20312	30000_20301_330	0	0	0	0	2697	203
20312	1	@Equip_Name_20301	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_1100_1100,111_162_162	equipment/NG_E_20301.png	0	12	0	0	0	0	0	20313	30000_20301_360	0	0	0	0	2758	203
20313	1	@Equip_Name_20301	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_1320_1320,111_194_194	equipment/NG_E_20301.png	0	13	0	0	0	0	0	0	30000_20301_390	0	0	0	0	2819	203
20401	1	@Equip_Name_20401	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_108_108,101_1252_1252	equipment/NG_E_20401.png	0	1	0	0	0	0	0	20402		0	0	0	0	2117	204
20402	1	@Equip_Name_20401	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_129_129,101_1502_1502	equipment/NG_E_20401.png	0	2	0	0	0	0	0	20403	30000_20401_60	0	0	0	0	2432	204
20403	1	@Equip_Name_20401	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_155_155,101_1802_1802	equipment/NG_E_20401.png	0	3	0	0	0	0	0	20404	30000_20401_90	0	0	0	0	2504	204
20404	1	@Equip_Name_20401	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_186_186,101_2162_2162	equipment/NG_E_20401.png	0	4	0	0	0	0	0	20405	30000_20401_120	0	0	0	0	2577	204
20405	1	@Equip_Name_20401	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_223_223,101_2594_2594	equipment/NG_E_20401.png	0	5	0	0	0	0	0	20406	30000_20401_150	0	0	0	0	2638	204
20406	1	@Equip_Name_20401	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_268_268,101_3113_3113	equipment/NG_E_20401.png	0	6	0	0	0	0	0	20407	30000_20401_180	0	0	0	0	2117	204
20407	1	@Equip_Name_20401	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_322_322,101_3735_3735	equipment/NG_E_20401.png	0	7	0	0	0	0	0	20408	30000_20401_210	0	0	0	0	2432	204
20408	1	@Equip_Name_20401	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_386_386,101_4482_4482	equipment/NG_E_20401.png	0	8	0	0	0	0	0	20409	30000_20401_240	0	0	0	0	2504	204
20409	1	@Equip_Name_20401	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_463_463,101_5378_5378	equipment/NG_E_20401.png	0	9	0	0	0	0	0	20410	30000_20401_270	0	0	0	0	2577	204
20410	1	@Equip_Name_20401	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_555_555,101_6453_6453	equipment/NG_E_20401.png	0	10	0	0	0	0	0	20411	30000_20401_300	0	0	0	0	2638	204
20411	1	@Equip_Name_20401	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_666_666,101_7744_7744	equipment/NG_E_20401.png	0	11	0	0	0	0	0	20412	30000_20401_330	0	0	0	0	2697	204
20412	1	@Equip_Name_20401	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_799_799,101_9293_9293	equipment/NG_E_20401.png	0	12	0	0	0	0	0	20413	30000_20401_360	0	0	0	0	2758	204
20413	1	@Equip_Name_20401	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_959_959,101_11151_11151	equipment/NG_E_20401.png	0	13	0	0	0	0	0	0	30000_20401_390	0	0	0	0	2819	204
20501	1	@Equip_Name_20501	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_1502_1502,106_113_113	equipment/NG_E_20501.png	0	1	0	0	0	0	0	20502		0	0	0	0	2117	205
20502	1	@Equip_Name_20501	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_1802_1802,106_136_136	equipment/NG_E_20501.png	0	2	0	0	0	0	0	20503	30000_20501_60	0	0	0	0	2432	205
20503	1	@Equip_Name_20501	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_2162_2162,106_163_163	equipment/NG_E_20501.png	0	3	0	0	0	0	0	20504	30000_20501_90	0	0	0	0	2504	205
20504	1	@Equip_Name_20501	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_2594_2594,106_195_195	equipment/NG_E_20501.png	0	4	0	0	0	0	0	20505	30000_20501_120	0	0	0	0	2577	205
20505	1	@Equip_Name_20501	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_3113_3113,106_234_234	equipment/NG_E_20501.png	0	5	0	0	0	0	0	20506	30000_20501_150	0	0	0	0	2638	205
20506	1	@Equip_Name_20501	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_3735_3735,106_281_281	equipment/NG_E_20501.png	0	6	0	0	0	0	0	20507	30000_20501_180	0	0	0	0	2117	205
20507	1	@Equip_Name_20501	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_4482_4482,106_337_337	equipment/NG_E_20501.png	0	7	0	0	0	0	0	20508	30000_20501_210	0	0	0	0	2432	205
20508	1	@Equip_Name_20501	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_5378_5378,106_404_404	equipment/NG_E_20501.png	0	8	0	0	0	0	0	20509	30000_20501_240	0	0	0	0	2504	205
20509	1	@Equip_Name_20501	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_6453_6453,106_485_485	equipment/NG_E_20501.png	0	9	0	0	0	0	0	20510	30000_20501_270	0	0	0	0	2577	205
20510	1	@Equip_Name_20501	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_7744_7744,106_582_582	equipment/NG_E_20501.png	0	10	0	0	0	0	0	20511	30000_20501_300	0	0	0	0	2638	205
20511	1	@Equip_Name_20501	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_9293_9293,106_698_698	equipment/NG_E_20501.png	0	11	0	0	0	0	0	20512	30000_20501_330	0	0	0	0	2697	205
20512	1	@Equip_Name_20501	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_11152_11152,106_837_837	equipment/NG_E_20501.png	0	12	0	0	0	0	0	20513	30000_20501_360	0	0	0	0	2758	205
20513	1	@Equip_Name_20501	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_13382_13382,106_1004_1004	equipment/NG_E_20501.png	0	13	0	0	0	0	0	0	30000_20501_390	0	0	0	0	2819	205
20601	1	@Equip_Name_20601	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_158_158,109_58_58	equipment/NG_E_20601.png	0	1	0	0	0	0	0	20602		0	0	0	0	2117	206
20602	1	@Equip_Name_20601	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_190_190,109_69_69	equipment/NG_E_20601.png	0	2	0	0	0	0	0	20603	30000_20601_60	0	0	0	0	2432	206
20603	1	@Equip_Name_20601	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_228_228,109_83_83	equipment/NG_E_20601.png	0	3	0	0	0	0	0	20604	30000_20601_90	0	0	0	0	2504	206
20604	1	@Equip_Name_20601	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_273_273,109_100_100	equipment/NG_E_20601.png	0	4	0	0	0	0	0	20605	30000_20601_120	0	0	0	0	2577	206
20605	1	@Equip_Name_20601	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_328_328,109_120_120	equipment/NG_E_20601.png	0	5	0	0	0	0	0	20606	30000_20601_150	0	0	0	0	2638	206
20606	1	@Equip_Name_20601	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_393_393,109_144_144	equipment/NG_E_20601.png	0	6	0	0	0	0	0	20607	30000_20601_180	0	0	0	0	2117	206
20607	1	@Equip_Name_20601	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_471_471,109_173_173	equipment/NG_E_20601.png	0	7	0	0	0	0	0	20608	30000_20601_210	0	0	0	0	2432	206
20608	1	@Equip_Name_20601	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_565_565,109_208_208	equipment/NG_E_20601.png	0	8	0	0	0	0	0	20609	30000_20601_240	0	0	0	0	2504	206
20609	1	@Equip_Name_20601	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_678_678,109_249_249	equipment/NG_E_20601.png	0	9	0	0	0	0	0	20610	30000_20601_270	0	0	0	0	2577	206
20610	1	@Equip_Name_20601	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_813_813,109_299_299	equipment/NG_E_20601.png	0	10	0	0	0	0	0	20611	30000_20601_300	0	0	0	0	2638	206
20611	1	@Equip_Name_20601	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_975_975,109_359_359	equipment/NG_E_20601.png	0	11	0	0	0	0	0	20612	30000_20601_330	0	0	0	0	2697	206
20612	1	@Equip_Name_20601	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_1170_1170,109_431_431	equipment/NG_E_20601.png	0	12	0	0	0	0	0	20613	30000_20601_360	0	0	0	0	2758	206
20613	1	@Equip_Name_20601	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_1404_1404,109_517_517	equipment/NG_E_20601.png	0	13	0	0	0	0	0	0	30000_20601_390	0	0	0	0	2819	206
20701	1	@Equip_Name_20701	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_2043_2043,106_128_128	equipment/NG_E_20701.png	0	1	0	0	0	0	0	20702		0	0	0	0	2117	207
20702	1	@Equip_Name_20701	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_2452_2452,106_153_153	equipment/NG_E_20701.png	0	2	0	0	0	0	0	20703	30000_20701_60	0	0	0	0	2432	207
20703	1	@Equip_Name_20701	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_2942_2942,106_184_184	equipment/NG_E_20701.png	0	3	0	0	0	0	0	20704	30000_20701_90	0	0	0	0	2504	207
20704	1	@Equip_Name_20701	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_3530_3530,106_221_221	equipment/NG_E_20701.png	0	4	0	0	0	0	0	20705	30000_20701_120	0	0	0	0	2577	207
20705	1	@Equip_Name_20701	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_4236_4236,106_265_265	equipment/NG_E_20701.png	0	5	0	0	0	0	0	20706	30000_20701_150	0	0	0	0	2638	207
20706	1	@Equip_Name_20701	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_5083_5083,106_318_318	equipment/NG_E_20701.png	0	6	0	0	0	0	0	20707	30000_20701_180	0	0	0	0	2117	207
20707	1	@Equip_Name_20701	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_6099_6099,106_381_381	equipment/NG_E_20701.png	0	7	0	0	0	0	0	20708	30000_20701_210	0	0	0	0	2432	207
20708	1	@Equip_Name_20701	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_7319_7319,106_457_457	equipment/NG_E_20701.png	0	8	0	0	0	0	0	20709	30000_20701_240	0	0	0	0	2504	207
20709	1	@Equip_Name_20701	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_8783_8783,106_548_548	equipment/NG_E_20701.png	0	9	0	0	0	0	0	20710	30000_20701_270	0	0	0	0	2577	207
20710	1	@Equip_Name_20701	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_10540_10540,106_657_657	equipment/NG_E_20701.png	0	10	0	0	0	0	0	20711	30000_20701_300	0	0	0	0	2638	207
20711	1	@Equip_Name_20701	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_12648_12648,106_788_788	equipment/NG_E_20701.png	0	11	0	0	0	0	0	20712	30000_20701_330	0	0	0	0	2697	207
20712	1	@Equip_Name_20701	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_15178_15178,106_945_945	equipment/NG_E_20701.png	0	12	0	0	0	0	0	20713	30000_20701_360	0	0	0	0	2758	207
20713	1	@Equip_Name_20701	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_18214_18214,106_1134_1134	equipment/NG_E_20701.png	0	13	0	0	0	0	0	0	30000_20701_390	0	0	0	0	2819	207
20801	1	@Equip_Name_20801	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_183_183,107_94_94	equipment/NG_E_20801.png	0	1	0	0	0	0	0	20802		0	0	0	0	2117	208
20802	1	@Equip_Name_20801	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_219_219,107_113_113	equipment/NG_E_20801.png	0	2	0	0	0	0	0	20803	30000_20801_60	0	0	0	0	2432	208
20803	1	@Equip_Name_20801	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_263_263,107_136_136	equipment/NG_E_20801.png	0	3	0	0	0	0	0	20804	30000_20801_90	0	0	0	0	2504	208
20804	1	@Equip_Name_20801	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_315_315,107_163_163	equipment/NG_E_20801.png	0	4	0	0	0	0	0	20805	30000_20801_120	0	0	0	0	2577	208
20805	1	@Equip_Name_20801	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_378_378,107_196_196	equipment/NG_E_20801.png	0	5	0	0	0	0	0	20806	30000_20801_150	0	0	0	0	2638	208
20806	1	@Equip_Name_20801	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_454_454,107_235_235	equipment/NG_E_20801.png	0	6	0	0	0	0	0	20807	30000_20801_180	0	0	0	0	2117	208
20807	1	@Equip_Name_20801	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_545_545,107_282_282	equipment/NG_E_20801.png	0	7	0	0	0	0	0	20808	30000_20801_210	0	0	0	0	2432	208
20808	1	@Equip_Name_20801	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_654_654,107_338_338	equipment/NG_E_20801.png	0	8	0	0	0	0	0	20809	30000_20801_240	0	0	0	0	2504	208
20809	1	@Equip_Name_20801	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_785_785,107_406_406	equipment/NG_E_20801.png	0	9	0	0	0	0	0	20810	30000_20801_270	0	0	0	0	2577	208
20810	1	@Equip_Name_20801	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_942_942,107_487_487	equipment/NG_E_20801.png	0	10	0	0	0	0	0	20811	30000_20801_300	0	0	0	0	2638	208
20811	1	@Equip_Name_20801	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_1130_1130,107_584_584	equipment/NG_E_20801.png	0	11	0	0	0	0	0	20812	30000_20801_330	0	0	0	0	2697	208
20812	1	@Equip_Name_20801	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_1356_1356,107_701_701	equipment/NG_E_20801.png	0	12	0	0	0	0	0	20813	30000_20801_360	0	0	0	0	2758	208
20813	1	@Equip_Name_20801	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	114_1627_1627,107_841_841	equipment/NG_E_20801.png	0	13	0	0	0	0	0	0	30000_20801_390	0	0	0	0	2819	208
20901	1	@Equip_Name_20901	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_1209_1209,107_100_100	equipment/NG_E_20901.png	0	1	0	0	0	0	0	20902		0	0	0	0	2117	209
20902	1	@Equip_Name_20901	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_1451_1451,107_120_120	equipment/NG_E_20901.png	0	2	0	0	0	0	0	20903	30000_20901_60	0	0	0	0	2432	209
20903	1	@Equip_Name_20901	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_1741_1741,107_144_144	equipment/NG_E_20901.png	0	3	0	0	0	0	0	20904	30000_20901_90	0	0	0	0	2504	209
20904	1	@Equip_Name_20901	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_2089_2089,107_173_173	equipment/NG_E_20901.png	0	4	0	0	0	0	0	20905	30000_20901_120	0	0	0	0	2577	209
20905	1	@Equip_Name_20901	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_2507_2507,107_207_207	equipment/NG_E_20901.png	0	5	0	0	0	0	0	20906	30000_20901_150	0	0	0	0	2638	209
20906	1	@Equip_Name_20901	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_3008_3008,107_248_248	equipment/NG_E_20901.png	0	6	0	0	0	0	0	20907	30000_20901_180	0	0	0	0	2117	209
20907	1	@Equip_Name_20901	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_3610_3610,107_298_298	equipment/NG_E_20901.png	0	7	0	0	0	0	0	20908	30000_20901_210	0	0	0	0	2432	209
20908	1	@Equip_Name_20901	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_4332_4332,107_357_357	equipment/NG_E_20901.png	0	8	0	0	0	0	0	20909	30000_20901_240	0	0	0	0	2504	209
20909	1	@Equip_Name_20901	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_5198_5198,107_428_428	equipment/NG_E_20901.png	0	9	0	0	0	0	0	20910	30000_20901_270	0	0	0	0	2577	209
20910	1	@Equip_Name_20901	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_6238_6238,107_513_513	equipment/NG_E_20901.png	0	10	0	0	0	0	0	20911	30000_20901_300	0	0	0	0	2638	209
20911	1	@Equip_Name_20901	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_7486_7486,107_615_615	equipment/NG_E_20901.png	0	11	0	0	0	0	0	20912	30000_20901_330	0	0	0	0	2697	209
20912	1	@Equip_Name_20901	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_8983_8983,107_738_738	equipment/NG_E_20901.png	0	12	0	0	0	0	0	20913	30000_20901_360	0	0	0	0	2758	209
20913	1	@Equip_Name_20901	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	101_10780_10780,107_885_885	equipment/NG_E_20901.png	0	13	0	0	0	0	0	0	30000_20901_390	0	0	0	0	2819	209
21001	1	@Equip_Name_21001	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_169_169,101_1001_1001	equipment/NG_E_21001.png	0	1	0	0	0	0	0	21002		0	0	0	0	2117	210
21002	1	@Equip_Name_21001	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_203_203,101_1201_1201	equipment/NG_E_21001.png	0	2	0	0	0	0	0	21003	30000_21001_60	0	0	0	0	2432	210
21003	1	@Equip_Name_21001	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_243_243,101_1441_1441	equipment/NG_E_21001.png	0	3	0	0	0	0	0	21004	30000_21001_90	0	0	0	0	2504	210
21004	1	@Equip_Name_21001	@EquipPart_10	10	5	1	0	0	0	0	0	0	0	113_291_291,101_1729_1729	equipment/NG_E_21001.png	0	4	0	0	0	0	0	21005	30000_21001_120	0	0	0	0	2577	210
